building_frac,largest_comp_frac,bbox_fill,touch_left,touch_right,touch_top,touch_bottom,aspect_bbox,image_id
0.19749755859375,0.9760430187279807,0.3491669544198895,1,1,0,0,1.7679558011049723,892_left.jpg
0.06390380859375,0.6372110792741166,0.2678790731946946,0,1,0,0,2.517766497461929,1515_left.jpg
0.0893994140625,0.4157245070730242,0.10595486111111112,1,1,1,0,1.1851851851851851,619_left.jpg
0.0028173828125,1.0,0.7818428184281843,1,0,0,0,1.1388888888888888,4050_left.jpg
0.99663330078125,1.0,0.99663330078125,1,1,1,1,1.0,4709_left.jpg
0.61272216796875,0.99909949755151,0.816962890625,1,1,0,1,1.3333333333333333,3399_right.jpg
0.0,0.0,0.0,0,0,0,0,0.0,2997_right.jpg
0.23809814453125,0.9954575749807741,0.5148067989864865,1,1,0,0,2.1621621621621623,3837_right.jpg
0.03625244140625,0.34264933665566705,0.2988207357321098,0,1,0,0,7.390243902439025,2101_left.jpg
0.33498046875,0.933385808407673,0.44335873126660075,0,1,0,1,1.1401151631477926,1891_right.jpg
0.43343994140625,0.9441017928657125,0.43343994140625,1,1,1,1,1.0,4391_left.jpg
0.087841796875,0.9945247359644247,0.48688074263521836,1,0,0,1,2.068783068783069,4505_left.jpg
0.01673095703125,0.5542098351087115,0.3058009817045962,0,1,0,0,2.7666666666666666,444_left.jpg
0.21251708984375,0.9960595999862143,0.4197868441358025,1,1,0,0,1.9753086419753085,568_right.jpg
0.17741943359375,0.8185521046910047,0.30939628746594006,1,1,0,1,1.7438692098092643,4471_left.jpg
0.07097900390625,0.5705637533106318,0.22923171539407702,0,0,0,1,2.3162393162393164,5025_right.jpg
0.22658935546875,0.8346747691545183,0.34121691176470587,1,1,0,1,1.5058823529411764,191_left.jpg
0.00052001953125,0.9953051643192489,0.2784313725490196,0,1,0,0,0.37777777777777777,852_left.jpg
0.975078125,1.0,0.975078125,1,1,1,1,1.0,2916_left.jpg
0.1433203125,0.9988757154538022,0.15979965156794426,1,1,0,1,1.1149825783972125,1363_left.jpg
0.580087890625,0.9999957913166445,0.5921152312599681,1,1,0,1,1.0207336523125996,2200_right.jpg
0.553525390625,0.9985047899648912,0.553525390625,1,1,1,1,1.0,4971_left.jpg
0.06350341796875,0.4084810272576987,0.41052714646464644,1,1,0,0,6.4646464646464645,4121_left.jpg
0.9985302734375,1.0,0.9985302734375,1,1,1,1,1.0,3019_right.jpg
0.47673583984375,0.9983868572394262,0.47673583984375,1,1,1,1,1.0,2175_left.jpg
